净值日期,累计净值,单位净值,日增长率,复权净值
2015-08-31,1.0,1.0,0.0,1.0
2015-09-01,1.0,1.0,0.0,1.0
2015-09-02,1.0,1.0,0.0,1.0
2015-09-11,1.0,1.0,0.0,1.0
2015-09-18,1.001,1.001,0.0,1.001
2015-09-25,1.0,1.0,0.0,1.0
2015-09-30,1.0,1.0,0.0,1.0
2015-10-09,1.002,1.002,0.0,1.002
2015-10-15,1.002,1.002,0.0,1.002
2015-10-16,1.006,1.006,0.3992,1.006
2015-10-23,1.005,1.005,0.0,1.005
2015-10-30,1.008,1.008,0.0,1.008
2015-11-04,1.007,1.007,0.0,1.007
2015-11-05,1.006,1.006,-0.0993,1.006
2015-11-06,1.008,1.008,0.1988,1.008
2015-11-09,1.008,1.008,0.0,1.008
2015-11-10,1.008,1.008,0.0,1.008
2015-11-11,1.009,1.009,0.0992,1.009
2015-11-12,1.01,1.01,0.0991,1.01
2015-11-13,1.007,1.007,-0.297,1.007
2015-11-16,1.008,1.008,0.0993,1.008
2015-11-17,1.008,1.008,0.0,1.008
2015-11-18,1.006,1.006,-0.1984,1.006
2015-11-19,1.009,1.009,0.2982,1.009
2015-11-20,1.009,1.009,0.0,1.009
2015-11-23,1.008,1.008,-0.0991,1.008
2015-11-24,1.009,1.009,0.0992,1.009
2015-11-25,1.011,1.011,0.1982,1.011
2015-11-26,1.012,1.012,0.0989,1.012
2015-11-27,1.008,1.008,-0.3953,1.008
2015-11-30,1.009,1.009,0.0992,1.009
2015-12-01,1.01,1.01,0.0991,1.01
2015-12-02,1.01,1.01,0.0,1.01
2015-12-03,1.011,1.011,0.099,1.011
2015-12-04,1.011,1.011,0.0,1.011
2015-12-07,1.014,1.014,0.2967,1.014
2015-12-08,1.012,1.012,-0.1972,1.012
2015-12-09,1.011,1.011,-0.0988,1.011
2015-12-10,1.01,1.01,-0.0989,1.01
2015-12-11,1.01,1.01,0.0,1.01
2015-12-14,1.012,1.012,0.198,1.012
2015-12-15,1.012,1.012,0.0,1.012
2015-12-16,1.011,1.011,-0.0988,1.011
2015-12-17,1.014,1.014,0.2967,1.014
2015-12-18,1.013,1.013,-0.0986,1.013
