净值日期,累计净值,单位净值,日增长率,复权净值
2012-05-03,1.0,1.0,0.0,1.0
2012-05-04,1.0,1.0,0.0,1.0
2012-05-11,1.0,1.0,0.0,1.0
2012-05-18,1.003,1.003,0.3,1.003
2012-05-25,1.005,1.005,0.1994,1.005
2012-05-28,1.006,1.006,0.0995,1.006
2012-05-29,1.006,1.006,0.0,1.006
2012-05-30,1.006,1.006,0.0,1.006
2012-05-31,1.006,1.006,0.0,1.006
2012-06-01,1.006,1.006,0.0,1.006
2012-06-04,1.007,1.007,0.0994,1.007
2012-06-05,1.007,1.007,0.0,1.007
2012-06-06,1.008,1.008,0.0993,1.008
2012-06-07,1.008,1.008,0.0,1.008
2012-06-08,1.011,1.011,0.2976,1.011
2012-06-11,1.011,1.011,0.0,1.011
2012-06-12,1.011,1.011,0.0,1.011
2012-06-13,1.011,1.011,0.0,1.011
2012-06-14,1.011,1.011,0.0,1.011
2012-06-15,1.011,1.011,0.0,1.011
2012-06-18,1.012,1.012,0.0989,1.012
2012-06-19,1.01,1.01,-0.1976,1.01
2012-06-20,1.01,1.01,0.0,1.01
2012-06-21,1.01,1.01,0.0,1.01
2012-06-25,1.01,1.01,0.0,1.01
2012-06-26,1.01,1.01,0.0,1.01
2012-06-27,1.011,1.011,0.099,1.011
2012-06-28,1.011,1.011,0.0,1.011
2012-06-29,1.011,1.011,0.0,1.011
2012-06-30,1.011,1.011,0.0,1.011
2012-07-02,1.011,1.011,0.0,1.011
2012-07-03,1.011,1.011,0.0,1.011
2012-07-04,1.011,1.011,0.0,1.011
2012-07-05,1.012,1.012,0.0989,1.012
2012-07-06,1.013,1.013,0.0988,1.013
2012-07-09,1.014,1.014,0.0987,1.014
2012-07-10,1.014,1.014,0.0,1.014
2012-07-11,1.014,1.014,0.0,1.014
2012-07-12,1.013,1.013,-0.0986,1.013
2012-07-13,1.014,1.014,0.0987,1.014
2012-07-16,1.014,1.014,0.0,1.014
2012-07-17,1.014,1.014,0.0,1.014
2012-07-18,1.014,1.014,0.0,1.014
2012-07-19,1.013,1.013,-0.0986,1.013
2012-07-20,1.014,1.014,0.0987,1.014
2012-07-23,1.014,1.014,0.0,1.014
2012-07-24,1.014,1.014,0.0,1.014
2012-07-25,1.014,1.014,0.0,1.014
2012-07-26,1.014,1.014,0.0,1.014
2012-07-27,1.014,1.014,0.0,1.014
2012-07-30,1.014,1.014,0.0,1.014
2012-07-31,1.014,1.014,0.0,1.014
2012-08-01,1.013,1.013,-0.0986,1.013
2012-08-02,1.013,1.013,0.0,1.013
2012-08-03,1.013,1.013,0.0,1.013
2012-08-06,1.012,1.012,-0.0987,1.012
2012-08-07,1.012,1.012,0.0,1.012
2012-08-08,1.012,1.012,0.0,1.012
2012-08-09,1.012,1.012,0.0,1.012
2012-08-10,1.012,1.012,0.0,1.012
2012-08-13,1.012,1.012,0.0,1.012
2012-08-14,1.012,1.012,0.0,1.012
2012-08-15,1.012,1.012,0.0,1.012
2012-08-16,1.013,1.013,0.0988,1.013
2012-08-17,1.012,1.012,-0.0987,1.012
2012-08-20,1.012,1.012,0.0,1.012
2012-08-21,1.012,1.012,0.0,1.012
2012-08-22,1.012,1.012,0.0,1.012
2012-08-23,1.012,1.012,0.0,1.012
2012-08-24,1.012,1.012,0.0,1.012
2012-08-27,1.012,1.012,0.0,1.012
2012-08-28,1.011,1.011,-0.0988,1.011
2012-08-29,1.011,1.011,0.0,1.011
2012-08-30,1.012,1.012,0.0989,1.012
2012-08-31,1.012,1.012,0.0,1.012
2012-09-03,1.012,1.012,0.0,1.012
2012-09-04,1.012,1.012,0.0,1.012
2012-09-05,1.013,1.013,0.0988,1.013
2012-09-06,1.013,1.013,0.0,1.013
2012-09-07,1.013,1.013,0.0,1.013
2012-09-10,1.014,1.014,0.0987,1.014
2012-09-11,1.014,1.014,0.0,1.014
2012-09-12,1.014,1.014,0.0,1.014
2012-09-13,1.014,1.014,0.0,1.014
2012-09-14,1.014,1.014,0.0,1.014
2012-09-17,1.014,1.014,0.0,1.014
2012-09-18,1.014,1.014,0.0,1.014
2012-09-19,1.015,1.015,0.0986,1.015
2012-09-20,1.015,1.015,0.0,1.015
2012-09-21,1.015,1.015,0.0,1.015
2012-09-24,1.015,1.015,0.0,1.015
2012-09-25,1.014,1.014,-0.0985,1.014
