净值日期,累计净值,单位净值,日增长率,复权净值
2020-02-27,1.0,1.0,0.0,1.0
2020-02-28,1.0,1.0,0.0,1.0
2020-03-06,0.9998,0.9998,0.0,0.9998
2020-03-13,1.0,1.0,0.0,1.0
2020-03-20,1.0002,1.0002,0.0,1.0002
2020-03-27,1.0026,1.0026,0.0,1.0026
2020-04-01,1.0041,1.0041,0.0,1.0041
2020-04-02,1.0044,1.0044,0.0299,1.0044
2020-04-03,1.0045,1.0045,0.01,1.0045
2020-04-07,1.0095,1.0095,0.4978,1.0095
2020-04-08,1.0115,1.0115,0.1981,1.0115
2020-04-09,1.0119,1.0119,0.0395,1.0119
2020-04-10,1.0118,1.0118,-0.0099,1.0118
2020-04-13,1.012,1.012,0.0198,1.012
2020-04-14,1.012,1.012,0.0,1.012
2020-04-15,1.0121,1.0121,0.0099,1.0121
2020-04-16,1.0123,1.0123,0.0198,1.0123
2020-04-17,1.0127,1.0127,0.0395,1.0127
2020-04-20,1.013,1.013,0.0296,1.013
2020-04-21,1.0131,1.0131,0.0099,1.0131
2020-04-22,1.0132,1.0132,0.0099,1.0132
2020-04-23,1.0148,1.0148,0.1579,1.0148
2020-04-24,1.0152,1.0152,0.0394,1.0152
2020-04-27,1.0154,1.0154,0.0197,1.0154
2020-04-28,1.0155,1.0155,0.0098,1.0155
2020-04-29,1.0161,1.0161,0.0591,1.0161
2020-04-30,1.016,1.016,-0.0098,1.016
2020-05-06,1.016,1.016,0.0,1.016
2020-05-07,1.0152,1.0152,-0.0787,1.0152
2020-05-08,1.0148,1.0148,-0.0394,1.0148
2020-05-11,1.0142,1.0142,-0.0591,1.0142
2020-05-12,1.0143,1.0143,0.0099,1.0143
2020-05-13,1.0143,1.0143,0.0,1.0143
2020-05-14,1.0145,1.0145,0.0197,1.0145
2020-05-15,1.0146,1.0146,0.0099,1.0146
2020-05-18,1.0144,1.0144,-0.0197,1.0144
2020-05-19,1.0143,1.0143,-0.0099,1.0143
2020-05-20,1.0142,1.0142,-0.0099,1.0142
2020-05-21,1.0144,1.0144,0.0197,1.0144
2020-05-22,1.0144,1.0144,0.0,1.0144
2020-05-25,1.0148,1.0148,0.0394,1.0148
2020-05-26,1.0146,1.0146,-0.0197,1.0146
2020-05-27,1.0142,1.0142,-0.0394,1.0142
2020-05-28,1.0137,1.0137,-0.0493,1.0137
2020-05-29,1.0136,1.0136,-0.0099,1.0136
2020-06-01,1.0135,1.0135,-0.0099,1.0135
2020-06-02,1.0129,1.0129,-0.0592,1.0129
2020-06-03,1.0118,1.0118,-0.1086,1.0118
2020-06-04,1.0115,1.0115,-0.0297,1.0115
2020-06-05,1.0096,1.0096,-0.1878,1.0096
2020-06-08,1.009,1.009,-0.0594,1.009
2020-06-09,1.0095,1.0095,0.0496,1.0095
2020-06-10,1.0096,1.0096,0.0099,1.0096
2020-06-11,1.0105,1.0105,0.0891,1.0105
2020-06-12,1.0107,1.0107,0.0198,1.0107
2020-06-15,1.0113,1.0113,0.0594,1.0113
2020-06-16,1.0121,1.0121,0.0791,1.0121
2020-06-17,1.0119,1.0119,-0.0198,1.0119
2020-06-18,1.0121,1.0121,0.0198,1.0121
2020-06-19,1.0127,1.0127,0.0593,1.0127
2020-06-22,1.0124,1.0124,-0.0296,1.0124
2020-06-23,1.0124,1.0124,0.0,1.0124
2020-06-24,1.0131,1.0131,0.0691,1.0131
2020-06-29,1.0139,1.0139,0.079,1.0139
2020-06-30,1.0138,1.0138,-0.0099,1.0138
2020-07-01,1.0139,1.0139,0.0099,1.0139
2020-07-02,1.0139,1.0139,0.0,1.0139
2020-07-03,1.0143,1.0143,0.0395,1.0143
2020-07-06,1.0148,1.0148,0.0493,1.0148
2020-07-07,1.0147,1.0147,-0.0099,1.0147
2020-07-08,1.0142,1.0142,-0.0493,1.0142
2020-07-09,1.0122,1.0122,-0.1972,1.0122
2020-07-10,1.0127,1.0127,0.0494,1.0127
2020-07-13,1.0123,1.0123,-0.0395,1.0123
2020-07-14,1.0128,1.0128,0.0494,1.0128
2020-07-15,1.0135,1.0135,0.0691,1.0135
2020-07-16,1.0135,1.0135,0.0,1.0135
2020-07-17,1.0139,1.0139,0.0395,1.0139
2020-07-20,1.0141,1.0141,0.0197,1.0141
2020-07-21,1.0144,1.0144,0.0296,1.0144
2020-07-22,1.0137,1.0137,-0.069,1.0137
2020-07-23,1.0135,1.0135,-0.0197,1.0135
2020-07-24,1.0136,1.0136,0.0099,1.0136
2020-07-27,1.0138,1.0138,0.0197,1.0138
2020-07-28,1.014,1.014,0.0197,1.014
2020-07-29,1.0143,1.0143,0.0296,1.0143
2020-07-30,1.0144,1.0144,0.0099,1.0144
2020-07-31,1.0148,1.0148,0.0394,1.0148
2020-08-03,1.0148,1.0148,0.0,1.0148
2020-08-04,1.0147,1.0147,-0.0099,1.0147
2020-08-05,1.0149,1.0149,0.0197,1.0149
2020-08-06,1.0149,1.0149,0.0,1.0149
2020-08-07,1.0151,1.0151,0.0197,1.0151
2020-08-10,1.0146,1.0146,-0.0493,1.0146
2020-08-11,1.0147,1.0147,0.0099,1.0147
2020-08-12,1.0147,1.0147,0.0,1.0147
2020-08-13,1.0144,1.0144,-0.0296,1.0144
2020-08-14,1.0145,1.0145,0.0099,1.0145
2020-08-17,1.0146,1.0146,0.0099,1.0146
2020-08-18,1.0146,1.0146,0.0,1.0146
2020-08-19,1.0148,1.0148,0.0197,1.0148
2020-08-20,1.0147,1.0147,-0.0099,1.0147
2020-08-21,1.0147,1.0147,0.0,1.0147
2020-08-24,1.0146,1.0146,-0.01,1.0146
2020-08-25,1.0145,1.0145,-0.01,1.0145
2020-08-26,1.0144,1.0144,-0.01,1.0144
2020-08-27,1.0144,1.0144,0.0,1.0144
2020-08-28,1.0143,1.0143,-0.01,1.0143
2020-08-31,1.0147,1.0147,0.04,1.0147
2020-09-01,1.0145,1.0145,-0.02,1.0145
2020-09-02,1.014,1.014,-0.05,1.014
2020-09-03,1.014,1.014,0.0,1.014
2020-09-04,1.0138,1.0138,-0.02,1.0138
2020-09-07,1.0133,1.0133,-0.05,1.0133
2020-09-08,1.0143,1.0143,0.1,1.0143
2020-09-09,1.0147,1.0147,0.04,1.0147
2020-09-10,1.0149,1.0149,0.02,1.0149
2020-09-11,1.0147,1.0147,-0.02,1.0147
2020-09-14,1.0145,1.0145,-0.02,1.0145
2020-09-15,1.0157,1.0157,0.12,1.0157
2020-09-16,1.016,1.016,0.03,1.016
2020-09-17,1.0155,1.0155,-0.05,1.0155
2020-09-18,1.016,1.016,0.05,1.016
